event_name,bout,round,fighter_name,knockdowns,sig_str,sig_str_pct,total_str,takedowns,takedown_pct,submission_attempts,reversals,control_time,head_str,body_str,leg_str,distance_str,clinch_str,ground_str,round_number,sig_str_pct_num,takedown_pct_num,control_seconds,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,takedowns_landed,takedowns_attempted,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
The Ultimate Fighter: Tournament of Champions Finale,Joseph Benavidez vs. Henry Cejudo,Round 3,Henry Cejudo,0.0,26 of 65,40%,28 of 67,0 of 4,0%,0.0,0.0,0:07,10 of 45,14 of 18,2 of 2,24 of 63,2 of 2,0 of 0,3,40.0,0.0,7,26,65,28,67,0,4,10,45,14,18,2,2,24,63,2,2,0,0
The Ultimate Fighter: Tournament of Champions Finale,Jake Ellenberger vs. Jorge Masvidal,Round 1,Jake Ellenberger,0.0,11 of 31,35%,11 of 31,0 of 1,0%,0.0,0.0,0:03,7 of 24,1 of 2,3 of 5,9 of 26,2 of 5,0 of 0,1,35.0,0.0,3,11,31,11,31,0,1,7,24,1,2,3,5,9,26,2,5,0,0
The Ultimate Fighter: Tournament of Champions Finale,Jake Ellenberger vs. Jorge Masvidal,Round 1,Jorge Masvidal,0.0,44 of 63,69%,50 of 70,0 of 0,,0.0,0.0,0:38,26 of 40,9 of 12,9 of 11,26 of 39,12 of 17,6 of 7,1,69.0,,38,44,63,50,70,0,0,26,40,9,12,9,11,26,39,12,17,6,7
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 1,Ion Cutelaba,0.0,24 of 53,45%,25 of 54,2 of 2,100%,0.0,0.0,2:20,15 of 42,7 of 9,2 of 2,13 of 31,6 of 9,5 of 13,1,45.0,100.0,140,24,53,25,54,2,2,15,42,7,9,2,2,13,31,6,9,5,13
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 2,Ion Cutelaba,0.0,8 of 18,44%,12 of 23,3 of 3,100%,0.0,0.0,2:12,7 of 16,1 of 2,0 of 0,1 of 8,2 of 3,5 of 7,2,44.0,100.0,132,8,18,12,23,3,3,7,16,1,2,0,0,1,8,2,3,5,7
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 3,Ion Cutelaba,0.0,13 of 71,18%,13 of 71,1 of 2,50%,0.0,0.0,0:13,8 of 64,3 of 4,2 of 3,11 of 64,2 of 7,0 of 0,3,18.0,50.0,13,13,71,13,71,1,2,8,64,3,4,2,3,11,64,2,7,0,0
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 1,Jared Cannonier,0.0,11 of 17,64%,16 of 22,0 of 0,,0.0,0.0,0:36,7 of 13,2 of 2,2 of 2,9 of 15,2 of 2,0 of 0,1,64.0,,36,11,17,16,22,0,0,7,13,2,2,2,2,9,15,2,2,0,0
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 2,Jared Cannonier,0.0,21 of 25,84%,36 of 42,0 of 2,0%,0.0,0.0,1:52,15 of 19,3 of 3,3 of 3,12 of 16,4 of 4,5 of 5,2,84.0,0.0,112,21,25,36,42,0,2,15,19,3,3,3,3,12,16,4,4,5,5
The Ultimate Fighter: Tournament of Champions Finale,Ion Cutelaba vs. Jared Cannonier,Round 3,Jared Cannonier,0.0,27 of 52,51%,31 of 57,0 of 0,,0.0,0.0,0:42,23 of 48,2 of 2,2 of 2,20 of 43,7 of 9,0 of 0,3,51.0,,42,27,52,31,57,0,0,23,48,2,2,2,2,20,43,7,9,0,0
The Ultimate Fighter: Tournament of Champions Finale,Sara McMann vs. Alexis Davis,Round 1,Sara McMann,0.0,12 of 30,40%,21 of 39,1 of 1,100%,0.0,0.0,0:00,10 of 28,2 of 2,0 of 0,6 of 23,0 of 0,6 of 7,1,40.0,100.0,0,12,30,21,39,1,1,10,28,2,2,0,0,6,23,0,0,6,7
The Ultimate Fighter: Tournament of Champions Finale,Sara McMann vs. Alexis Davis,Round 2,Sara McMann,0.0,2 of 6,33%,4 of 8,1 of 1,100%,1.0,0.0,0:00,1 of 4,0 of 1,1 of 1,2 of 6,0 of 0,0 of 0,2,33.0,100.0,0,2,6,4,8,1,1,1,4,0,1,1,1,2,6,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Sara McMann vs. Alexis Davis,Round 1,Alexis Davis,0.0,17 of 21,80%,51 of 58,0 of 0,,1.0,0.0,3:50,14 of 18,1 of 1,2 of 2,7 of 11,0 of 0,10 of 10,1,80.0,,230,17,21,51,58,0,0,14,18,1,1,2,2,7,11,0,0,10,10
The Ultimate Fighter: Tournament of Champions Finale,Sara McMann vs. Alexis Davis,Round 2,Alexis Davis,0.0,4 of 8,50%,4 of 8,0 of 0,,0.0,0.0,2:21,3 of 7,0 of 0,1 of 1,4 of 8,0 of 0,0 of 0,2,50.0,,141,4,8,4,8,0,0,3,7,0,0,1,1,4,8,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 1,Brandon Moreno,0.0,17 of 55,30%,21 of 59,3 of 5,60%,0.0,0.0,1:39,7 of 42,2 of 5,8 of 8,12 of 47,5 of 8,0 of 0,1,30.0,60.0,99,17,55,21,59,3,5,7,42,2,5,8,8,12,47,5,8,0,0
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 2,Brandon Moreno,0.0,14 of 41,34%,32 of 59,2 of 3,66%,0.0,0.0,2:07,12 of 38,1 of 2,1 of 1,9 of 34,1 of 2,4 of 5,2,34.0,66.0,127,14,41,32,59,2,3,12,38,1,2,1,1,9,34,1,2,4,5
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 3,Brandon Moreno,0.0,23 of 47,48%,25 of 49,0 of 5,0%,0.0,0.0,1:05,16 of 40,3 of 3,4 of 4,21 of 42,2 of 5,0 of 0,3,48.0,0.0,65,23,47,25,49,0,5,16,40,3,3,4,4,21,42,2,5,0,0
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 1,Ryan Benoit,0.0,7 of 32,21%,7 of 32,0 of 0,,0.0,0.0,0:00,6 of 26,1 of 4,0 of 2,7 of 32,0 of 0,0 of 0,1,21.0,,0,7,32,7,32,0,0,6,26,1,4,0,2,7,32,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 2,Ryan Benoit,1.0,6 of 20,30%,8 of 22,0 of 1,0%,0.0,0.0,0:16,6 of 18,0 of 1,0 of 1,4 of 18,1 of 1,1 of 1,2,30.0,0.0,16,6,20,8,22,0,1,6,18,0,1,0,1,4,18,1,1,1,1
The Ultimate Fighter: Tournament of Champions Finale,Brandon Moreno vs. Ryan Benoit,Round 3,Ryan Benoit,0.0,10 of 41,24%,10 of 41,0 of 0,,0.0,0.0,0:00,9 of 36,1 of 5,0 of 0,9 of 35,1 of 5,0 of 1,3,24.0,,0,10,41,10,41,0,0,9,36,1,5,0,0,9,35,1,5,0,1
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 1,Gray Maynard,0.0,5 of 16,31%,5 of 16,0 of 0,,0.0,0.0,0:58,2 of 12,1 of 1,2 of 3,5 of 16,0 of 0,0 of 0,1,31.0,,58,5,16,5,16,0,0,2,12,1,1,2,3,5,16,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 2,Gray Maynard,0.0,3 of 13,23%,3 of 13,0 of 0,,0.0,0.0,0:30,2 of 10,1 of 3,0 of 0,2 of 12,0 of 0,1 of 1,2,23.0,,30,3,13,3,13,0,0,2,10,1,3,0,0,2,12,0,0,1,1
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 3,Gray Maynard,0.0,4 of 13,30%,9 of 21,0 of 0,,0.0,0.0,1:29,0 of 5,3 of 4,1 of 4,2 of 8,0 of 0,2 of 5,3,30.0,,89,4,13,9,21,0,0,0,5,3,4,1,4,2,8,0,0,2,5
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 1,Ryan Hall,0.0,12 of 36,33%,13 of 37,0 of 1,0%,0.0,0.0,0:00,1 of 11,7 of 17,4 of 8,11 of 35,1 of 1,0 of 0,1,33.0,0.0,0,12,36,13,37,0,1,1,11,7,17,4,8,11,35,1,1,0,0
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 2,Ryan Hall,0.0,17 of 48,35%,18 of 49,0 of 1,0%,0.0,0.0,0:00,5 of 20,8 of 22,4 of 6,17 of 48,0 of 0,0 of 0,2,35.0,0.0,0,17,48,18,49,0,1,5,20,8,22,4,6,17,48,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Gray Maynard vs. Ryan Hall,Round 3,Ryan Hall,0.0,17 of 33,51%,22 of 38,0 of 0,,0.0,0.0,0:00,8 of 13,4 of 14,5 of 6,15 of 30,1 of 2,1 of 1,3,51.0,,0,17,33,22,38,0,0,8,13,4,14,5,6,15,30,1,2,1,1
The Ultimate Fighter: Tournament of Champions Finale,Rob Font vs. Matt Schnell,Round 1,Rob Font,1.0,26 of 33,78%,32 of 40,1 of 1,100%,1.0,0.0,2:08,20 of 27,5 of 5,1 of 1,12 of 19,1 of 1,13 of 13,1,78.0,100.0,128,26,33,32,40,1,1,20,27,5,5,1,1,12,19,1,1,13,13
The Ultimate Fighter: Tournament of Champions Finale,Rob Font vs. Matt Schnell,Round 1,Matt Schnell,0.0,14 of 33,42%,25 of 44,0 of 0,,0.0,0.0,0:00,9 of 28,1 of 1,4 of 4,14 of 33,0 of 0,0 of 0,1,42.0,,0,14,33,25,44,0,0,9,28,1,1,4,4,14,33,0,0,0,0
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 1,Dong Hyun Ma,0.0,14 of 19,73%,57 of 65,2 of 2,100%,0.0,0.0,4:04,6 of 11,1 of 1,7 of 7,1 of 4,2 of 2,11 of 13,1,73.0,100.0,244,14,19,57,65,2,2,6,11,1,1,7,7,1,4,2,2,11,13
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 2,Dong Hyun Ma,0.0,3 of 5,60%,24 of 29,1 of 1,100%,0.0,1.0,3:19,2 of 4,1 of 1,0 of 0,0 of 1,1 of 1,2 of 3,2,60.0,100.0,199,3,5,24,29,1,1,2,4,1,1,0,0,0,1,1,1,2,3
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 3,Dong Hyun Ma,0.0,4 of 8,50%,17 of 22,1 of 1,100%,0.0,0.0,2:31,0 of 3,3 of 4,1 of 1,1 of 4,3 of 4,0 of 0,3,50.0,100.0,151,4,8,17,22,1,1,0,3,3,4,1,1,1,4,3,4,0,0
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 1,Brendan O'Reilly,0.0,3 of 8,37%,9 of 14,0 of 1,0%,0.0,0.0,0:36,2 of 5,0 of 1,1 of 2,2 of 5,1 of 3,0 of 0,1,37.0,0.0,36,3,8,9,14,0,1,2,5,0,1,1,2,2,5,1,3,0,0
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 2,Brendan O'Reilly,0.0,5 of 7,71%,21 of 23,0 of 0,,1.0,1.0,1:22,4 of 6,0 of 0,1 of 1,1 of 2,4 of 5,0 of 0,2,71.0,,82,5,7,21,23,0,0,4,6,0,0,1,1,1,2,4,5,0,0
The Ultimate Fighter: Tournament of Champions Finale,Dong Hyun Ma vs. Brendan O'Reilly,Round 3,Brendan O'Reilly,0.0,17 of 23,73%,40 of 48,0 of 1,0%,0.0,1.0,1:43,10 of 14,6 of 8,1 of 1,3 of 6,12 of 15,2 of 2,3,73.0,0.0,103,17,23,40,48,0,1,10,14,6,8,1,1,3,6,12,15,2,2
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 1,Kailin Curran,0.0,12 of 38,31%,28 of 54,0 of 0,,1.0,0.0,2:59,7 of 30,3 of 6,2 of 2,6 of 27,6 of 11,0 of 0,1,31.0,,179,12,38,28,54,0,0,7,30,3,6,2,2,6,27,6,11,0,0
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 2,Kailin Curran,0.0,16 of 40,40%,24 of 48,0 of 0,,0.0,0.0,2:10,10 of 32,5 of 7,1 of 1,13 of 36,3 of 4,0 of 0,2,40.0,,130,16,40,24,48,0,0,10,32,5,7,1,1,13,36,3,4,0,0
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 3,Kailin Curran,0.0,19 of 56,33%,37 of 76,0 of 0,,0.0,0.0,2:08,13 of 50,5 of 5,1 of 1,12 of 48,4 of 4,3 of 4,3,33.0,,128,19,56,37,76,0,0,13,50,5,5,1,1,12,48,4,4,3,4
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 1,Jamie Moyle,0.0,22 of 39,56%,42 of 64,1 of 3,33%,0.0,0.0,0:28,13 of 25,9 of 14,0 of 0,9 of 21,10 of 14,3 of 4,1,56.0,33.0,28,22,39,42,64,1,3,13,25,9,14,0,0,9,21,10,14,3,4
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 2,Jamie Moyle,0.0,26 of 36,72%,37 of 48,1 of 3,33%,0.0,0.0,0:16,12 of 21,5 of 6,9 of 9,18 of 27,5 of 6,3 of 3,2,72.0,33.0,16,26,36,37,48,1,3,12,21,5,6,9,9,18,27,5,6,3,3
The Ultimate Fighter: Tournament of Champions Finale,Kailin Curran vs. Jamie Moyle,Round 3,Jamie Moyle,0.0,25 of 46,54%,35 of 63,1 of 4,25%,0.0,0.0,0:42,12 of 32,8 of 9,5 of 5,19 of 36,4 of 5,2 of 5,3,54.0,25.0,42,25,46,35,63,1,4,12,32,8,9,5,5,19,36,4,5,2,5
The Ultimate Fighter: Tournament of Champions Finale,Elvis Mutapcic vs. Anthony Smith,Round 1,Elvis Mutapcic,0.0,16 of 30,53%,26 of 42,0 of 0,,0.0,0.0,4:18,14 of 27,0 of 1,2 of 2,2 of 5,0 of 0,14 of 25,1,53.0,,258,16,30,26,42,0,0,14,27,0,1,2,2,2,5,0,0,14,25
The Ultimate Fighter: Tournament of Champions Finale,Elvis Mutapcic vs. Anthony Smith,Round 2,Elvis Mutapcic,0.0,13 of 51,25%,13 of 51,0 of 0,,0.0,0.0,0:00,8 of 41,1 of 4,4 of 6,12 of 50,1 of 1,0 of 0,2,25.0,,0,13,51,13,51,0,0,8,41,1,4,4,6,12,50,1,1,0,0
